"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","codigos","codsede"
2017,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE BOGOTA  ",1,"86-749","s_bogota  "
2017,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE MANIZALES  ",2,"86-749","s_manizales  "
2017,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE MEDELLIN  ",3,"86-749","s_medellin  "
2017,"Pregrado","PUTUMAYO","SIBUNDOY","SEDE PALMIRA  ",1,"86-749","s_palmira  "
2017,"Pregrado","PUTUMAYO","VALLE DEL GUAMUEZ","SEDE PALMIRA  ",1,"86-865","s_palmira  "
2017,"Pregrado","PUTUMAYO","VILLAGARZON","SEDE BOGOTA  ",3,"86-885","s_bogota  "
2017,"Pregrado","PUTUMAYO","VILLAGARZON","SEDE MEDELLIN  ",2,"86-885","s_medellin  "
2017,"Pregrado","PUTUMAYO","VILLAGARZON","SEDE PALMIRA  ",1,"86-885","s_palmira  "
2017,"Pregrado","QUINDIO","ARMENIA","SEDE BOGOTA  ",9,"63-001","s_bogota  "
2017,"Pregrado","QUINDIO","ARMENIA","SEDE MANIZALES  ",5,"63-001","s_manizales  "
2017,"Pregrado","QUINDIO","ARMENIA","SEDE MEDELLIN  ",6,"63-001","s_medellin  "
2017,"Pregrado","QUINDIO","ARMENIA","SEDE PALMIRA  ",1,"63-001","s_palmira  "
2017,"Pregrado","QUINDIO","CALARCA","SEDE BOGOTA  ",2,"63-130","s_bogota  "
2017,"Pregrado","QUINDIO","CALARCA","SEDE MANIZALES  ",1,"63-130","s_manizales  "
2017,"Pregrado","QUINDIO","CALARCA","SEDE MEDELLIN  ",1,"63-130","s_medellin  "
2017,"Pregrado","QUINDIO","LA TEBAIDA","SEDE MEDELLIN  ",1,"63-401","s_medellin  "
2017,"Pregrado","QUINDIO","MONTENEGRO","SEDE BOGOTA  ",1,"63-470","s_bogota  "
2017,"Pregrado","QUINDIO","QUIMBAYA","SEDE PALMIRA  ",1,"63-594","s_palmira  "
2017,"Pregrado","RISARALDA","DOSQUEBRADAS","SEDE MANIZALES  ",2,"66-170","s_manizales  "
2017,"Pregrado","RISARALDA","DOSQUEBRADAS","SEDE MEDELLIN  ",1,"66-170","s_medellin  "
2017,"Pregrado","RISARALDA","GUATICA","SEDE PALMIRA  ",1,"66-318","s_palmira  "
2017,"Pregrado","RISARALDA","LA VIRGINIA","SEDE MEDELLIN  ",1,"66-400","s_medellin  "
2017,"Pregrado","RISARALDA","PEREIRA","SEDE BOGOTA  ",13,"66-001","s_bogota  "
2017,"Pregrado","RISARALDA","PEREIRA","SEDE MANIZALES  ",19,"66-001","s_manizales  "
2017,"Pregrado","RISARALDA","PEREIRA","SEDE MEDELLIN  ",7,"66-001","s_medellin  "
2017,"Pregrado","RISARALDA","PUEBLO RICO","SEDE MANIZALES  ",1,"66-572","s_manizales  "
2017,"Pregrado","RISARALDA","QUINCHIA","SEDE MANIZALES  ",1,"66-594","s_manizales  "
2017,"Pregrado","RISARALDA","SANTA ROSA DE CABAL","SEDE MANIZALES  ",1,"66-682","s_manizales  "
2017,"Pregrado","RISARALDA","SANTA ROSA DE CABAL","SEDE MEDELLIN  ",1,"66-682","s_medellin  "
2017,"Pregrado","SANTANDER","BARBOSA","SEDE BOGOTA  ",2,"68-077","s_bogota  "
2017,"Pregrado","SANTANDER","BARICHARA","SEDE BOGOTA  ",1,"68-079","s_bogota  "
2017,"Pregrado","SANTANDER","BARRANCABERMEJA","SEDE BOGOTA  ",4,"68-081","s_bogota  "
2017,"Pregrado","SANTANDER","BARRANCABERMEJA","SEDE MEDELLIN  ",5,"68-081","s_medellin  "
2017,"Pregrado","SANTANDER","BOLIVAR","SEDE BOGOTA  ",1,"68-101","s_bogota  "
2017,"Pregrado","SANTANDER","BUCARAMANGA","SEDE BOGOTA  ",36,"68-001","s_bogota  "
2017,"Pregrado","SANTANDER","BUCARAMANGA","SEDE MANIZALES  ",2,"68-001","s_manizales  "
2017,"Pregrado","SANTANDER","BUCARAMANGA","SEDE MEDELLIN  ",2,"68-001","s_medellin  "
2017,"Pregrado","SANTANDER","CAPITANEJO","SEDE BOGOTA  ",3,"68-147","s_bogota  "
2017,"Pregrado","SANTANDER","CERRITO","SEDE MANIZALES  ",1,"68-162","s_manizales  "
2017,"Pregrado","SANTANDER","CONCEPCION","SEDE BOGOTA  ",1,"68-207","s_bogota  "
2017,"Pregrado","SANTANDER","CONTRATACION","SEDE BOGOTA  ",1,"68-211","s_bogota  "
2017,"Pregrado","SANTANDER","EL PEÑON","SEDE BOGOTA  ",1,"68-250","s_bogota  "
2017,"Pregrado","SANTANDER","FLORIDABLANCA","SEDE BOGOTA  ",3,"68-276","s_bogota  "
2017,"Pregrado","SANTANDER","GAMBITA","SEDE BOGOTA  ",1,"68-298","s_bogota  "
2017,"Pregrado","SANTANDER","LA BELLEZA","SEDE BOGOTA  ",2,"68-377","s_bogota  "
2017,"Pregrado","SANTANDER","MALAGA","SEDE BOGOTA  ",5,"68-432","s_bogota  "
2017,"Pregrado","SANTANDER","PUENTE NACIONAL","SEDE BOGOTA  ",3,"68-572","s_bogota  "
2017,"Pregrado","SANTANDER","SAN GIL","SEDE BOGOTA  ",7,"68-679","s_bogota  "
2017,"Pregrado","SANTANDER","SAN GIL","SEDE MEDELLIN  ",1,"68-679","s_medellin  "
2017,"Pregrado","SANTANDER","SAN GIL","SEDE PALMIRA  ",1,"68-679","s_palmira  "
2017,"Pregrado","SANTANDER","SAN VICENTE DE CHUCURI","SEDE MEDELLIN  ",2,"68-689","s_medellin  "
2017,"Pregrado","SANTANDER","SOCORRO","SEDE BOGOTA  ",3,"68-755","s_bogota  "
2017,"Pregrado","SANTANDER","SUAITA","SEDE BOGOTA  ",1,"68-770","s_bogota  "
2017,"Pregrado","SANTANDER","SUCRE","SEDE BOGOTA  ",3,"68-773","s_bogota  "
2017,"Pregrado","SANTANDER","VELEZ","SEDE BOGOTA  ",3,"68-861","s_bogota  "
2017,"Pregrado","SUCRE","COROZAL","SEDE BOGOTA  ",1,"70-215","s_bogota  "
2017,"Pregrado","SUCRE","COROZAL","SEDE MANIZALES  ",1,"70-215","s_manizales  "
2017,"Pregrado","SUCRE","COROZAL","SEDE MEDELLIN  ",1,"70-215","s_medellin  "
2017,"Pregrado","SUCRE","GALERAS","SEDE MANIZALES  ",1,"70-235","s_manizales  "
2017,"Pregrado","SUCRE","GALERAS","SEDE MEDELLIN  ",1,"70-235","s_medellin  "
2017,"Pregrado","SUCRE","LA UNION","SEDE BOGOTA  ",1,"70-400","s_bogota  "
2017,"Pregrado","SUCRE","SAN MARCOS","SEDE MEDELLIN  ",7,"70-708","s_medellin  "
2017,"Pregrado","SUCRE","SAN ONOFRE","SEDE MANIZALES  ",1,"70-713","s_manizales  "
2017,"Pregrado","SUCRE","SINCE","SEDE MEDELLIN  ",1,"70-742","s_medellin  "
2017,"Pregrado","SUCRE","SINCELEJO","SEDE BOGOTA  ",3,"70-001","s_bogota  "
2017,"Pregrado","SUCRE","SINCELEJO","SEDE MEDELLIN  ",11,"70-001","s_medellin  "
2017,"Pregrado","SUCRE","SUCRE","SEDE MEDELLIN  ",1,"70-771","s_medellin  "
2017,"Pregrado","TOLIMA","ANZOATEGUI","SEDE BOGOTA  ",1,"73-043","s_bogota  "
2017,"Pregrado","TOLIMA","ATACO","SEDE BOGOTA  ",1,"73-067","s_bogota  "
2017,"Pregrado","TOLIMA","CASABIANCA","SEDE BOGOTA  ",1,"73-152","s_bogota  "
2017,"Pregrado","TOLIMA","CHAPARRAL","SEDE BOGOTA  ",7,"73-168","s_bogota  "
2017,"Pregrado","TOLIMA","CHAPARRAL","SEDE MEDELLIN  ",1,"73-168","s_medellin  "
2017,"Pregrado","TOLIMA","COYAIMA","SEDE BOGOTA  ",2,"73-217","s_bogota  "
2017,"Pregrado","TOLIMA","DOLORES","SEDE BOGOTA  ",1,"73-236","s_bogota  "
2017,"Pregrado","TOLIMA","ESPINAL","SEDE BOGOTA  ",3,"73-268","s_bogota  "
2017,"Pregrado","TOLIMA","FRESNO","SEDE MANIZALES  ",6,"73-283","s_manizales  "
2017,"Pregrado","TOLIMA","FRESNO","SEDE MEDELLIN  ",1,"73-283","s_medellin  "
2017,"Pregrado","TOLIMA","GUAMO","SEDE BOGOTA  ",3,"73-319","s_bogota  "
2017,"Pregrado","TOLIMA","HONDA","SEDE BOGOTA  ",5,"73-349","s_bogota  "
2017,"Pregrado","TOLIMA","HONDA","SEDE MEDELLIN  ",2,"73-349","s_medellin  "
2017,"Pregrado","TOLIMA","IBAGUE","SEDE BOGOTA  ",41,"73-001","s_bogota  "
2017,"Pregrado","TOLIMA","IBAGUE","SEDE MANIZALES  ",9,"73-001","s_manizales  "
2017,"Pregrado","TOLIMA","IBAGUE","SEDE MEDELLIN  ",7,"73-001","s_medellin  "
2017,"Pregrado","TOLIMA","IBAGUE","SEDE PALMIRA  ",1,"73-001","s_palmira  "
2017,"Pregrado","TOLIMA","LIBANO","SEDE BOGOTA  ",7,"73-411","s_bogota  "
2017,"Pregrado","TOLIMA","LIBANO","SEDE MANIZALES  ",8,"73-411","s_manizales  "
2017,"Pregrado","TOLIMA","LIBANO","SEDE MEDELLIN  ",2,"73-411","s_medellin  "
2017,"Pregrado","TOLIMA","MARIQUITA","SEDE BOGOTA  ",1,"73-443","s_bogota  "
2017,"Pregrado","TOLIMA","MELGAR","SEDE MANIZALES  ",1,"73-449","s_manizales  "
2017,"Pregrado","TOLIMA","NATAGAIMA","SEDE BOGOTA  ",2,"73-483","s_bogota  "
2017,"Pregrado","TOLIMA","ORTEGA","SEDE BOGOTA  ",3,"73-504","s_bogota  "
2017,"Pregrado","TOLIMA","PURIFICACION","SEDE BOGOTA  ",1,"73-585","s_bogota  "
2017,"Pregrado","TOLIMA","PURIFICACION","SEDE PALMIRA  ",1,"73-585","s_palmira  "
2017,"Pregrado","TOLIMA","RONCESVALLES","SEDE MANIZALES  ",1,"73-622","s_manizales  "
2017,"Pregrado","TOLIMA","ROVIRA","SEDE BOGOTA  ",1,"73-624","s_bogota  "
2017,"Pregrado","TOLIMA","SANTA ISABEL","SEDE MANIZALES  ",1,"73-686","s_manizales  "
2017,"Pregrado","TOLIMA","VENADILLO","SEDE MEDELLIN  ",1,"73-861","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","ALCALA","SEDE PALMIRA  ",1,"76-020","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","ARGELIA","SEDE PALMIRA  ",1,"76-054","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","BUENAVENTURA","SEDE MANIZALES  ",2,"76-109","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","BUENAVENTURA","SEDE MEDELLIN  ",1,"76-109","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","BUGA","SEDE BOGOTA  ",2,"76-111","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","BUGA","SEDE MANIZALES  ",4,"76-111","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","BUGA","SEDE MEDELLIN  ",2,"76-111","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","BUGA","SEDE PALMIRA  ",8,"76-111","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","CAICEDONIA","SEDE BOGOTA  ",1,"76-122","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","CAICEDONIA","SEDE MEDELLIN  ",1,"76-122","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","CAICEDONIA","SEDE PALMIRA  ",3,"76-122","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","CALI","SEDE BOGOTA  ",26,"76-001","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","CALI","SEDE MANIZALES  ",11,"76-001","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","CALI","SEDE MEDELLIN  ",5,"76-001","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","CALI","SEDE PALMIRA  ",83,"76-001","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE MANIZALES  ",8,"76-147","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE MEDELLIN  ",1,"76-147","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","CARTAGO","SEDE PALMIRA  ",4,"76-147","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","DAGUA","SEDE PALMIRA  ",2,"76-233","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","EL CERRITO","SEDE BOGOTA  ",1,"76-248","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","EL CERRITO","SEDE MANIZALES  ",1,"76-248","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","EL CERRITO","SEDE PALMIRA  ",2,"76-248","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","EL DOVIO","SEDE PALMIRA  ",1,"76-250","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","FLORIDA","SEDE PALMIRA  ",2,"76-275","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","GINEBRA","SEDE PALMIRA  ",1,"76-306","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","GUACARI","SEDE PALMIRA  ",1,"76-318","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","JAMUNDI","SEDE BOGOTA  ",1,"76-364","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","JAMUNDI","SEDE PALMIRA  ",1,"76-364","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","LA CUMBRE","SEDE PALMIRA  ",1,"76-377","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","LA VICTORIA","SEDE PALMIRA  ",3,"76-403","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE BOGOTA  ",4,"76-520","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE MANIZALES  ",4,"76-520","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","PALMIRA","SEDE PALMIRA  ",114,"76-520","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","PRADERA","SEDE PALMIRA  ",12,"76-563","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","RIOFRIO","SEDE BOGOTA  ",1,"76-616","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","ROLDANILLO","SEDE MANIZALES  ",1,"76-622","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","SEVILLA","SEDE MEDELLIN  ",1,"76-736","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","SEVILLA","SEDE PALMIRA  ",4,"76-736","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","TORO","SEDE MEDELLIN  ",1,"76-823","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE BOGOTA  ",1,"76-834","s_bogota  "
2017,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE MANIZALES  ",3,"76-834","s_manizales  "
2017,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE MEDELLIN  ",2,"76-834","s_medellin  "
2017,"Pregrado","VALLE DEL CAUCA","TULUA","SEDE PALMIRA  ",6,"76-834","s_palmira  "
2017,"Pregrado","VALLE DEL CAUCA","VERSALLES","SEDE MANIZALES  ",1,"76-863","s_manizales  "
2017,"Pregrado","VAUPES","MITU","SEDE BOGOTA  ",1,"97-001","s_bogota  "
2018,"Postgrado","AMAZONAS","LETICIA","SEDE AMAZONIA  ",2,"91-001","s_amazonia  "
2018,"Postgrado","AMAZONAS","LETICIA","SEDE MEDELLIN  ",1,"91-001","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ABEJORRAL","SEDE MANIZALES  ",1,"05-002","s_manizales  "
2018,"Postgrado","ANTIOQUIA","ABEJORRAL","SEDE MEDELLIN  ",3,"05-002","s_medellin  "
2018,"Postgrado","ANTIOQUIA","AMAGA","SEDE MEDELLIN  ",1,"05-030","s_medellin  "
2018,"Postgrado","ANTIOQUIA","AMALFI","SEDE MEDELLIN  ",1,"05-031","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ANDES","SEDE MEDELLIN  ",1,"05-034","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ANGOSTURA","SEDE MEDELLIN  ",2,"05-038","s_medellin  "
2018,"Postgrado","ANTIOQUIA","APARTADO","SEDE BOGOTA  ",1,"05-045","s_bogota  "
2018,"Postgrado","ANTIOQUIA","APARTADO","SEDE MEDELLIN  ",1,"05-045","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ARGELIA","SEDE MEDELLIN  ",1,"05-055","s_medellin  "
2018,"Postgrado","ANTIOQUIA","BARBOSA","SEDE MEDELLIN  ",2,"05-079","s_medellin  "
2018,"Postgrado","ANTIOQUIA","BELLO","SEDE MEDELLIN  ",16,"05-088","s_medellin  "
2018,"Postgrado","ANTIOQUIA","CALDAS","SEDE MEDELLIN  ",3,"05-129","s_medellin  "
2018,"Postgrado","ANTIOQUIA","CAÑASGORDAS","SEDE MEDELLIN  ",2,"05-138","s_medellin  "
2018,"Postgrado","ANTIOQUIA","CARAMANTA","SEDE BOGOTA  ",1,"05-145","s_bogota  "
2018,"Postgrado","ANTIOQUIA","CAUCASIA","SEDE MEDELLIN  ",1,"05-154","s_medellin  "
2018,"Postgrado","ANTIOQUIA","CHIGORODO","SEDE MEDELLIN  ",2,"05-172","s_medellin  "
2018,"Postgrado","ANTIOQUIA","CISNEROS","SEDE MEDELLIN  ",1,"05-190","s_medellin  "
2018,"Postgrado","ANTIOQUIA","COCORNA","SEDE MEDELLIN  ",1,"05-197","s_medellin  "
2018,"Postgrado","ANTIOQUIA","CONCEPCION","SEDE BOGOTA  ",1,"05-206","s_bogota  "
2018,"Postgrado","ANTIOQUIA","CONCORDIA","SEDE MEDELLIN  ",1,"05-209","s_medellin  "
2018,"Postgrado","ANTIOQUIA","COPACABANA","SEDE MEDELLIN  ",4,"05-212","s_medellin  "
2018,"Postgrado","ANTIOQUIA","DABEIBA","SEDE MEDELLIN  ",1,"05-234","s_medellin  "
2018,"Postgrado","ANTIOQUIA","DONMATIAS","SEDE MANIZALES  ",1,"05-237","s_manizales  "
2018,"Postgrado","ANTIOQUIA","DONMATIAS","SEDE MEDELLIN  ",1,"05-237","s_medellin  "
2018,"Postgrado","ANTIOQUIA","EL BAGRE","SEDE MEDELLIN  ",1,"05-250","s_medellin  "
2018,"Postgrado","ANTIOQUIA","EL CARMEN DE VIBORAL","SEDE MEDELLIN  ",2,"05-148","s_medellin  "
2018,"Postgrado","ANTIOQUIA","EL SANTUARIO","SEDE MEDELLIN  ",3,"05-697","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ENVIGADO","SEDE MEDELLIN  ",10,"05-266","s_medellin  "
2018,"Postgrado","ANTIOQUIA","FRONTINO","SEDE MEDELLIN  ",2,"05-284","s_medellin  "
2018,"Postgrado","ANTIOQUIA","FRONTINO","SEDE PALMIRA  ",1,"05-284","s_palmira  "
2018,"Postgrado","ANTIOQUIA","GIRARDOTA","SEDE MEDELLIN  ",3,"05-308","s_medellin  "
2018,"Postgrado","ANTIOQUIA","GOMEZ PLATA","SEDE MEDELLIN  ",1,"05-310","s_medellin  "
2018,"Postgrado","ANTIOQUIA","GUARNE","SEDE MEDELLIN  ",3,"05-318","s_medellin  "
2018,"Postgrado","ANTIOQUIA","HELICONIA","SEDE MEDELLIN  ",1,"05-347","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ITAGUI","SEDE BOGOTA  ",2,"05-360","s_bogota  "
2018,"Postgrado","ANTIOQUIA","ITAGUI","SEDE MEDELLIN  ",22,"05-360","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ITUANGO","SEDE MEDELLIN  ",3,"05-361","s_medellin  "
2018,"Postgrado","ANTIOQUIA","JARDIN","SEDE MEDELLIN  ",2,"05-364","s_medellin  "
2018,"Postgrado","ANTIOQUIA","JERICO","SEDE MEDELLIN  ",1,"05-368","s_medellin  "
2018,"Postgrado","ANTIOQUIA","LA CEJA","SEDE BOGOTA  ",1,"05-376","s_bogota  "
2018,"Postgrado","ANTIOQUIA","LA CEJA","SEDE MEDELLIN  ",4,"05-376","s_medellin  "
2018,"Postgrado","ANTIOQUIA","LA UNION","SEDE MEDELLIN  ",2,"05-400","s_medellin  "
2018,"Postgrado","ANTIOQUIA","MARINILLA","SEDE MEDELLIN  ",1,"05-440","s_medellin  "
2018,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE AMAZONIA  ",1,"05-001","s_amazonia  "
2018,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE BOGOTA  ",35,"05-001","s_bogota  "
2018,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE MANIZALES  ",11,"05-001","s_manizales  "
2018,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE MEDELLIN  ",389,"05-001","s_medellin  "
2018,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE PALMIRA  ",2,"05-001","s_palmira  "
2018,"Postgrado","ANTIOQUIA","NA","SEDE MEDELLIN  ",1,NA,"s_medellin  "
2018,"Postgrado","ANTIOQUIA","NARIÑO","SEDE MEDELLIN  ",1,"05-483","s_medellin  "
2018,"Postgrado","ANTIOQUIA","PEÑOL","SEDE MEDELLIN  ",1,"05-541","s_medellin  "
2018,"Postgrado","ANTIOQUIA","PUERTO TRIUNFO","SEDE MEDELLIN  ",1,"05-591","s_medellin  "
2018,"Postgrado","ANTIOQUIA","RETIRO","SEDE MEDELLIN  ",1,"05-607","s_medellin  "
2018,"Postgrado","ANTIOQUIA","RIONEGRO","SEDE BOGOTA  ",2,"05-615","s_bogota  "
2018,"Postgrado","ANTIOQUIA","RIONEGRO","SEDE MEDELLIN  ",15,"05-615","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SABANETA","SEDE MEDELLIN  ",1,"05-631","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN CARLOS","SEDE MEDELLIN  ",1,"05-649","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN JERONIMO","SEDE MEDELLIN  ",1,"05-656","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN JUAN DE URABA","SEDE MEDELLIN  ",1,"05-659","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN PEDRO","SEDE MEDELLIN  ",1,"05-664","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN PEDRO DE URABA","SEDE MEDELLIN  ",1,"05-665","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN RAFAEL","SEDE MEDELLIN  ",2,"05-667","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SAN VICENTE FERRER","SEDE MEDELLIN  ",1,"05-674","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SANTA BARBARA","SEDE MEDELLIN  ",1,"05-679","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SANTA FE DE ANTIOQUIA","SEDE MEDELLIN  ",1,"05-042","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SANTA ROSA DE OSOS","SEDE MEDELLIN  ",3,"05-686","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SANTO DOMINGO","SEDE MEDELLIN  ",1,"05-690","s_medellin  "
2018,"Postgrado","ANTIOQUIA","SONSON","SEDE MEDELLIN  ",4,"05-756","s_medellin  "
2018,"Postgrado","ANTIOQUIA","TAMESIS","SEDE MEDELLIN  ",1,"05-789","s_medellin  "
2018,"Postgrado","ANTIOQUIA","TARAZA","SEDE MEDELLIN  ",3,"05-790","s_medellin  "
2018,"Postgrado","ANTIOQUIA","TITIRIBI","SEDE MEDELLIN  ",2,"05-809","s_medellin  "
2018,"Postgrado","ANTIOQUIA","URRAO","SEDE MEDELLIN  ",2,"05-847","s_medellin  "
2018,"Postgrado","ANTIOQUIA","VALDIVIA","SEDE MEDELLIN  ",2,"05-854","s_medellin  "
2018,"Postgrado","ANTIOQUIA","VALPARAISO","SEDE MEDELLIN  ",1,"05-856","s_medellin  "
2018,"Postgrado","ANTIOQUIA","VENECIA","SEDE MEDELLIN  ",1,"05-861","s_medellin  "
2018,"Postgrado","ANTIOQUIA","VIGIA DEL FUERTE","SEDE MEDELLIN  ",2,"05-873","s_medellin  "
2018,"Postgrado","ANTIOQUIA","YARUMAL","SEDE BOGOTA  ",1,"05-887","s_bogota  "
2018,"Postgrado","ANTIOQUIA","YARUMAL","SEDE MEDELLIN  ",5,"05-887","s_medellin  "
2018,"Postgrado","ANTIOQUIA","YOLOMBO","SEDE MEDELLIN  ",2,"05-890","s_medellin  "
2018,"Postgrado","ANTIOQUIA","ZARAGOZA","SEDE BOGOTA  ",1,"05-895","s_bogota  "
2018,"Postgrado","ANTIOQUIA","ZARAGOZA","SEDE MEDELLIN  ",1,"05-895","s_medellin  "
2018,"Postgrado","ARAUCA","ARAUCA","SEDE BOGOTA  ",2,"81-001","s_bogota  "
2018,"Postgrado","ARAUCA","ARAUCA","SEDE MANIZALES  ",17,"81-001","s_manizales  "
2018,"Postgrado","ARAUCA","ARAUCA","SEDE PALMIRA  ",9,"81-001","s_palmira  "
2018,"Postgrado","ARAUCA","ARAUQUITA","SEDE MANIZALES  ",3,"81-065","s_manizales  "
2018,"Postgrado","ARAUCA","ARAUQUITA","SEDE PALMIRA  ",2,"81-065","s_palmira  "
2018,"Postgrado","ARAUCA","CRAVO NORTE","SEDE MANIZALES  ",2,"81-220","s_manizales  "
2018,"Postgrado","ARAUCA","CRAVO NORTE","SEDE PALMIRA  ",1,"81-220","s_palmira  "
2018,"Postgrado","ARAUCA","FORTUL","SEDE BOGOTA  ",1,"81-300","s_bogota  "
2018,"Postgrado","ARAUCA","PUERTO RONDON","SEDE PALMIRA  ",1,"81-591","s_palmira  "
2018,"Postgrado","ARAUCA","SARAVENA","SEDE BOGOTA  ",2,"81-736","s_bogota  "
2018,"Postgrado","ARAUCA","SARAVENA","SEDE MANIZALES  ",1,"81-736","s_manizales  "
2018,"Postgrado","ARAUCA","SARAVENA","SEDE MEDELLIN  ",1,"81-736","s_medellin  "
2018,"Postgrado","ARAUCA","SARAVENA","SEDE PALMIRA  ",1,"81-736","s_palmira  "
2018,"Postgrado","ARAUCA","TAME","SEDE BOGOTA  ",2,"81-794","s_bogota  "
2018,"Postgrado","ARAUCA","TAME","SEDE MANIZALES  ",1,"81-794","s_manizales  "
2018,"Postgrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE BOGOTA  ",3,"88-001","s_bogota  "
2018,"Postgrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MANIZALES  ",3,"88-001","s_manizales  "
2018,"Postgrado","ATLANTICO","BARANOA","SEDE BOGOTA  ",1,"08-078","s_bogota  "
2018,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE BOGOTA  ",19,"08-001","s_bogota  "
2018,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE MANIZALES  ",4,"08-001","s_manizales  "
2018,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE MEDELLIN  ",10,"08-001","s_medellin  "
2018,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE PALMIRA  ",1,"08-001","s_palmira  "
2018,"Postgrado","ATLANTICO","PUERTO COLOMBIA","SEDE BOGOTA  ",1,"08-573","s_bogota  "
2018,"Postgrado","ATLANTICO","SABANALARGA","SEDE BOGOTA  ",1,"08-638","s_bogota  "
2018,"Postgrado","ATLANTICO","SANTO TOMAS","SEDE BOGOTA  ",1,"08-685","s_bogota  "
